_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp_y,_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_v_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_u_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_t_02,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_t_angle,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_sp,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_ax_end,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_v_02,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_u_02,_2_fwd_2_VERTICAL_2_FRAME_seg02_PM_PV_zr_end,_2_fwd_2_VERTICAL_2_FRAME_seg01_PM_PV_zr_end,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_sp_midPoint,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_ar_mid,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_Start,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_End,_2_fwd_2_VERTICAL_1_STEM_PM_PV_zr_bulbNose,_2_fwd_2_VERTICAL_0_PM_PV_zr_FP,f(x),FORCES,WAVEHEIGHTS,Design ID,Ancestry,FSOPT_Generation,FSOPT_Design_ID,FSOPT_Parent_ID
0.5466666667,0.84,0.4870588235,0.4392156863,0.6725490196,0.5764705882,0.1117647059,2.117647059,0.1035294118,0.5090196078,0.8888235294,0.2956862745,0.6250980392,1.035294118,0.6461176471,0.1298039216,0.887254902,0.8294117647,,-0.0445678,0.394085,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00091,,1,03_OPT/00/NSGA1_000/DES_00091,
0.55,0.45,0.5129411765,0.542745098,0.3925490196,0.5576470588,0.130627451,9.858823529,0.671372549,0.5137254902,0.8858823529,0.3803921569,0.6360784314,1.129411765,0.7336470588,0.1603921569,0.9235294118,0.8019607843,,0.4982737,0.8335617,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00092,,1,03_OPT/00/NSGA1_000/DES_00092,
0.27,0.38,0.4235294118,0.4266666667,0.5243137255,0.5247058824,0.1138039216,5.741176471,0.2760784314,0.5356862745,0.9258823529,0.3223529412,0.6243137255,1.019607843,0.6178823529,0.1701960784,0.9078431373,0.8011764706,,-0.01794353,0.1444026,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00094,,1,03_OPT/00/NSGA1_000/DES_00094,
0.4633333333,0.4266666667,0.5435294118,0.4345098039,0.5792156863,0.5317647059,0.1158431373,8.870588235,0.2196078431,0.502745098,0.9082352941,0.3247058824,0.6054901961,1.176470588,0.6785882353,0.1545098039,0.9117647059,0.8278431373,,-0.1025085,0.4000114,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00095,,1,03_OPT/00/NSGA1_000/DES_00095,
0.4233333333,0.6233333333,0.5247058824,0.5490196078,0.491372549,0.5811764706,0.1138039216,2.282352941,0.4329411765,0.4603921569,0.9017647059,0.342745098,0.6164705882,1.341176471,0.6235294118,0.1901960784,0.881372549,0.8349019608,,0.2426486,0.614974,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00096,,1,03_OPT/00/NSGA1_000/DES_00096,
0.5366666667,0.3566666667,0.5717647059,0.4564705882,0.4090196078,0.56,0.1158431373,8.541176471,0.5458823529,0.4760784314,0.9082352941,0.3756862745,0.6533333333,0.7921568627,0.6263529412,0.1764705882,0.9117647059,0.8215686275,,-0.2845947,-0.03783889,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00098,,1,03_OPT/00/NSGA1_000/DES_00098,
0.5866666667,0.17,0.5929411765,0.4250980392,0.5517647059,0.5929411765,0.1285882353,4.588235294,0.5082352941,0.457254902,0.8947058824,0.3615686275,0.6219607843,1.262745098,0.6997647059,0.1611764706,0.9068627451,0.8098039216,,0.09527283,0.4267737,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00099,,1,03_OPT/00/NSGA1_000/DES_00099,
0.3166666667,0.4033333333,0.5576470588,0.528627451,0.2498039216,0.5388235294,0.1489803922,4.258823529,0.5333333333,0.5403921569,0.9170588235,0.3082352941,0.6149019608,1.42745098,0.6432941176,0.1403921569,0.9450980392,0.757254902,,0.8678523,1.008103,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00100,,1,03_OPT/00/NSGA1_000/DES_00100,
0.5633333333,0.4466666667,0.5835294118,0.4643137255,0.6450980392,0.56,0.1413333333,-0.6823529412,0.5396078431,0.4321568627,0.8982352941,0.3505882353,0.6196078431,0.9019607843,0.6644705882,0.1533333333,0.9196078431,0.7956862745,,0.5694282,0.8638192,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00101,,1,03_OPT/00/NSGA1_000/DES_00101,
0.3266666667,0.4333333333,0.5035294118,0.4705882353,0.5215686275,0.5388235294,0.1362352941,5.082352941,0.5458823529,0.4854901961,0.8847058824,0.3466666667,0.6243137255,1.325490196,0.6249411765,0.1647058824,0.9117647059,0.8349019608,,0.9354829,1.534909,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00103,,1,03_OPT/00/NSGA1_000/DES_00103,
0.4466666667,0.3433333333,0.4447058824,0.4737254902,0.4611764706,0.5152941176,0.1285882353,4.588235294,0.6588235294,0.4870588235,0.8882352941,0.36,0.6196078431,1.215686275,0.6390588235,0.1698039216,0.9088235294,0.8215686275,,0.4971308,0.8998353,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00104,,1,03_OPT/00/NSGA1_000/DES_00104,
0.5033333333,0.3566666667,0.4705882353,0.4847058824,0.2745098039,0.4423529412,0.1194117647,1.623529412,0.4674509804,0.5482352941,0.8976470588,0.3631372549,0.6462745098,1.262745098,0.7025882353,0.1529411765,0.9225490196,0.7368627451,,0.2610232,-0.09701024,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00106,,1,03_OPT/00/NSGA1_000/DES_00106,
0.3233333333,0.4,0.5105882353,0.5364705882,0.2717647059,0.4988235294,0.1316470588,-0.8470588235,0.6650980392,0.4368627451,0.9223529412,0.3529411765,0.6094117647,1.215686275,0.6235294118,0.1419607843,0.9294117647,0.8043137255,,0.3287474,0.5830888,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00109,,1,03_OPT/00/NSGA1_000/DES_00109,
0.68,0.1666666667,0.5317647059,0.4360784314,0.5792156863,0.4541176471,0.1270588235,5.576470588,0.6462745098,0.4823529412,0.9047058824,0.3356862745,0.6235294118,1.435294118,0.6517647059,0.1682352941,0.9009803922,0.8247058824,,0.6634766,1.113694,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00110,,1,03_OPT/00/NSGA1_000/DES_00110,
0.6266666667,0.3633333333,0.5458823529,0.4407843137,0.3898039216,0.5929411765,0.1245098039,4.258823529,0.5364705882,0.5356862745,0.94,0.3898039216,0.6298039216,0.7764705882,0.6503529412,0.1792156863,0.937254902,0.8254901961,,0.04843944,0.5177919,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00113,,1,03_OPT/00/NSGA1_000/DES_00113,
0.59,0.48,0.5435294118,0.4250980392,0.3870588235,0.5670588235,0.1296078431,5.082352941,0.4956862745,0.4603921569,0.9058823529,0.3905882353,0.6290196078,0.8862745098,0.6983529412,0.1541176471,0.8715686275,0.8294117647,,0.6265907,0.8145307,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00114,,1,03_OPT/00/NSGA1_000/DES_00114,
0.62,0.48,0.5505882353,0.4831372549,0.6039215686,0.5435294118,0.1163529412,-0.6823529412,0.5521568627,0.4054901961,0.9170588235,0.3505882353,0.662745098,1.145098039,0.6574117647,0.1588235294,0.9019607843,0.8341176471,,-0.1245402,0.2834898,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00115,,1,03_OPT/00/NSGA1_000/DES_00115,
0.34,0.4566666667,0.4988235294,0.5819607843,0.4749019608,0.5411764706,0.1443921569,2.447058824,0.6274509804,0.4133333333,0.8711764706,0.3074509804,0.6619607843,0.9960784314,0.6249411765,0.1384313725,0.9049019608,0.7556862745,,0.425054,0.2657596,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00116,,1,03_OPT/00/NSGA1_000/DES_00116,
0.46,0.5033333333,0.4941176471,0.4894117647,0.4309803922,0.5647058824,0.1148235294,4.258823529,0.511372549,0.502745098,0.9147058824,0.3647058824,0.6054901961,0.8392156863,0.752,0.1439215686,0.9019607843,0.8254901961,,-0.05595681,0.1853391,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00117,,1,03_OPT/00/NSGA1_000/DES_00117,
0.6133333333,0.2866666667,0.5341176471,0.4266666667,0.5517647059,0.5741176471,0.1459215686,9.2,0.6243137255,0.4149019608,0.9141176471,0.3780392157,0.6101960784,1.741176471,0.7604705882,0.1521568627,0.9362745098,0.8058823529,,0.7328906,1.258679,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00118,,1,03_OPT/00/NSGA1_000/DES_00118,
0.3833333333,0.4566666667,0.5270588235,0.4345098039,0.4721568627,0.4705882353,0.111254902,4.588235294,0.3262745098,0.52,0.9,0.3215686275,0.6180392157,1.239215686,0.7336470588,0.1568627451,0.9107843137,0.7784313725,,0.1077463,0.04842968,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00119,,1,03_OPT/00/NSGA1_000/DES_00119,
0.1966666667,0.3433333333,0.5247058824,0.4894117647,0.4117647059,0.4094117647,0.1250196078,-3.811764706,0.7090196078,0.4007843137,0.9529411765,0.337254902,0.6556862745,1.474509804,0.6348235294,0.1509803922,0.9058823529,0.8082352941,,0.6258255,0.8859239,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00120,,1,03_OPT/00/NSGA1_000/DES_00120,
0.3866666667,0.4466666667,0.5952941176,0.4062745098,0.348627451,0.4870588235,0.117372549,-1.341176471,0.3733333333,0.4541176471,0.9458823529,0.337254902,0.657254902,1.450980392,0.6150588235,0.1576470588,0.9254901961,0.8035294118,,0.05502176,0.3392115,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00121,,1,03_OPT/00/NSGA1_000/DES_00121,
0.2166666667,0.1966666667,0.3552941176,0.4894117647,0.3705882353,0.5176470588,0.1143137255,-3.152941176,0.4454901961,0.5247058824,0.9235294118,0.3349019608,0.6611764706,1.262745098,0.6616470588,0.1407843137,0.9078431373,0.7839215686,,-0.1202185,-0.09086646,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00123,,1,03_OPT/00/NSGA1_000/DES_00123,
0.3066666667,0.41,0.5623529412,0.4988235294,0.5050980392,0.5294117647,0.1143137255,-0.5176470588,0.4831372549,0.4525490196,0.9135294118,0.3349019608,0.6282352941,1.207843137,0.6136470588,0.1654901961,0.8715686275,0.8325490196,,0.1858205,0.5726316,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00124,,1,03_OPT/00/NSGA1_000/DES_00124,
0.4466666667,0.3733333333,0.4564705882,0.5160784314,0.4776470588,0.3952941176,0.1132941176,0.1411764706,0.5019607843,0.568627451,0.8870588235,0.2705882353,0.6470588235,1.6,0.6531764706,0.1501960784,0.9137254902,0.8066666667,,0.4923564,0.8561409,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00125,,1,03_OPT/00/NSGA1_000/DES_00125,
0.2733333333,0.44,0.5011764706,0.4674509804,0.4282352941,0.4470588235,0.1097254902,5.905882353,0.608627451,0.4541176471,0.9258823529,0.3552941176,0.6258823529,1.231372549,0.5952941176,0.1623529412,0.8852941176,0.8435294118,,-0.01388854,0.2920142,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00126,,1,03_OPT/00/NSGA1_000/DES_00126,
0.5633333333,0.5033333333,0.5388235294,0.4737254902,0.5874509804,0.5411764706,0.1163529412,-2.164705882,0.5145098039,0.4007843137,0.8858823529,0.3835294118,0.6298039216,1.019607843,0.6912941176,0.1607843137,0.9450980392,0.7949019608,,-0.3182431,-0.136615,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00127,,1,03_OPT/00/NSGA1_000/DES_00127,
0.5166666667,0.3766666667,0.4988235294,0.4878431373,0.5819607843,0.5858823529,0.1403137255,10.35294118,0.6337254902,0.4901960784,0.8970588235,0.3623529412,0.6784313725,0.431372549,0.5952941176,0.1658823529,0.9431372549,0.7980392157,,0.01191378,0.257851,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00129,,1,03_OPT/00/NSGA1_000/DES_00129,
0.2033333333,0.22,0.4494117647,0.4282352941,0.4090196078,0.5858823529,0.110745098,5.247058824,0.6337254902,0.5419607843,0.9229411765,0.3301960784,0.6219607843,1.043137255,0.6023529412,0.16,0.9137254902,0.8223529412,,-0.5615321,-0.2406687,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00130,,1,03_OPT/00/NSGA1_000/DES_00130,
0.33,0.35,0.3905882353,0.6196078431,0.4337254902,0.4964705882,0.1081960784,1.129411765,0.5145098039,0.4619607843,0.8841176471,0.3058823529,0.6266666667,1.364705882,0.5938823529,0.182745098,0.9088235294,0.8160784314,,-0.2460801,0.1381676,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00133,,1,03_OPT/00/NSGA1_000/DES_00133,
0.2133333333,0.3233333333,0.4117647059,0.4862745098,0.4364705882,0.4682352941,0.1311372549,8.047058824,0.6149019608,0.4745098039,0.8752941176,0.3458823529,0.6290196078,1.098039216,0.6418823529,0.1588235294,0.9323529412,0.7784313725,,0.2760883,0.2067848,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00134,,1,03_OPT/00/NSGA1_000/DES_00134,
0.6133333333,0.4266666667,0.5388235294,0.4643137255,0.4007843137,0.5670588235,0.1234901961,3.105882353,0.4015686275,0.4682352941,0.8894117647,0.3843137255,0.6196078431,1.435294118,0.6221176471,0.1831372549,0.9088235294,0.78,,0.2455777,0.331306,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00135,,1,03_OPT/00/NSGA1_000/DES_00135,
0.5633333333,0.3566666667,0.5670588235,0.4737254902,0.4529411765,0.5082352941,0.124,0.8,0.4988235294,0.5670588235,0.9029411765,0.382745098,0.7058823529,0.7058823529,0.584,0.1752941176,0.931372549,0.7862745098,,0.3456848,0.360149,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00136,,1,03_OPT/00/NSGA1_000/DES_00136,
0.2833333333,0.3233333333,0.3694117647,0.5568627451,0.4282352941,0.5341176471,0.1209411765,-5.952941176,0.48,0.52,0.8923529412,0.3035294118,0.6101960784,0.9647058824,0.704,0.14,0.9421568627,0.7203921569,,-0.08124188,-0.5735923,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00137,,1,03_OPT/00/NSGA1_000/DES_00137,
0.5866666667,0.3966666667,0.5294117647,0.4188235294,0.3376470588,0.4705882353,0.1234901961,5.741176471,0.5333333333,0.4996078431,0.9052941176,0.3717647059,0.6070588235,1.003921569,0.6545882353,0.1694117647,0.9,0.7964705882,,0.5068975,0.5303524,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00139,,1,03_OPT/00/NSGA1_000/DES_00139,
0.48,0.2266666667,0.5811764706,0.4988235294,0.4529411765,0.4988235294,0.1051372549,10.18823529,0.3984313725,0.4494117647,0.9323529412,0.3811764706,0.6290196078,0.4705882353,0.5712941176,0.1807843137,0.9274509804,0.8309803922,,-0.6694681,-0.465126,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00140,,1,03_OPT/00/NSGA1_000/DES_00140,
0.48,0.36,0.5270588235,0.5380392157,0.3623529412,0.56,0.09698039216,2.941176471,0.5050980392,0.4478431373,0.93,0.2901960784,0.6180392157,1.670588235,0.68,0.1670588235,0.9068627451,0.78,,-0.5215474,-0.6313934,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00141,,1,03_OPT/00/NSGA1_000/DES_00141,
0.4966666667,0.5966666667,0.5623529412,0.4564705882,0.491372549,0.5011764706,0.09392156863,-5.952941176,0.09411764706,0.551372549,0.8747058824,0.351372549,0.6062745098,1.129411765,0.6221176471,0.1490196078,0.9098039216,0.8333333333,,-0.5116089,-0.009799079,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00142,,1,03_OPT/00/NSGA1_000/DES_00142,
0.3366666667,0.2933333333,0.5247058824,0.4517647059,0.4858823529,0.5270588235,0.1214509804,6.894117647,0.5458823529,0.4760784314,0.8929411765,0.3592156863,0.6384313725,1.419607843,0.6207058824,0.1576470588,0.9284313725,0.8215686275,,-0.1815793,0.384847,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00144,,1,03_OPT/00/NSGA1_000/DES_00144,
0.51,0.5666666667,0.5435294118,0.4094117647,0.5435294118,0.4211764706,0.1234901961,6.894117647,0.3890196078,0.3709803922,0.9094117647,0.2917647059,0.6149019608,1.176470588,0.7138823529,0.1074509804,0.9176470588,0.7909803922,,-0.0747817,0.000673891,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00145,,1,03_OPT/00/NSGA1_000/DES_00145,
0.2533333333,0.27,0.3741176471,0.4533333333,0.4337254902,0.5458823529,0.1051372549,5.741176471,0.2321568627,0.5843137255,0.9576470588,0.3474509804,0.6321568627,0.7843137255,0.5642352941,0.1592156863,0.9029411765,0.8239215686,,-0.4041225,-0.119503,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00146,,1,03_OPT/00/NSGA1_000/DES_00146,
0.5833333333,0.2733333333,0.5270588235,0.4015686275,0.5105882353,0.5929411765,0.1413333333,6.729411765,0.417254902,0.4854901961,0.8905882353,0.3537254902,0.6564705882,1.207843137,0.7534117647,0.1741176471,0.9421568627,0.8192156863,,0.7014902,1.137259,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00147,,1,03_OPT/00/NSGA1_000/DES_00147,
0.42,0.34,0.5576470588,0.5505882353,0.4721568627,0.56,0.09901960784,-5.952941176,0.4266666667,0.5294117647,0.8888235294,0.3356862745,0.6384313725,0.8784313725,0.7181176471,0.1333333333,0.9205882353,0.7329411765,,-0.2883415,-0.8060633,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00148,,1,03_OPT/00/NSGA1_000/DES_00148,
0.5633333333,0.2466666667,0.4611764706,0.4690196078,0.5243137255,0.5952941176,0.1199215686,8.376470588,0.5239215686,0.4274509804,0.8764705882,0.3592156863,0.6164705882,1.498039216,0.6927058824,0.1498039216,0.8745098039,0.811372549,,-0.1390135,0.2029447,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00150,,1,03_OPT/00/NSGA1_000/DES_00150,
0.3233333333,0.37,0.4117647059,0.431372549,0.5023529412,0.4588235294,0.1183921569,4.752941176,0.3262745098,0.5325490196,0.9447058824,0.3364705882,0.6180392157,1.137254902,0.5684705882,0.1862745098,0.9392156863,0.7847058824,,0.1983034,0.2737039,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00152,,1,03_OPT/00/NSGA1_000/DES_00152,
0.4466666667,0.1533333333,0.5905882353,0.4737254902,0.6423529412,0.5035294118,0.1285882353,8.705882353,0.6149019608,0.4494117647,0.8994117647,0.3450980392,0.6596078431,1.388235294,0.7124705882,0.1764705882,0.8833333333,0.8137254902,,0.6609031,1.04623,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00153,,1,03_OPT/00/NSGA1_000/DES_00153,
0.59,0.48,0.5435294118,0.4376470588,0.3870588235,0.5670588235,0.1296078431,3.270588235,0.4956862745,0.4603921569,0.9058823529,0.3764705882,0.6290196078,0.8941176471,0.6941176471,0.1541176471,0.8715686275,0.8294117647,,0.6315648,0.8324104,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00154,,1,03_OPT/00/NSGA1_000/DES_00154,
0.2733333333,0.44,0.5011764706,0.4941176471,0.5078431373,0.4470588235,0.1097254902,5.905882353,0.577254902,0.4541176471,0.9258823529,0.3615686275,0.6258823529,1.231372549,0.6418823529,0.1623529412,0.8852941176,0.8435294118,,0.07806101,0.4161652,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00155,,1,03_OPT/00/NSGA1_000/DES_00155,
0.4466666667,0.3466666667,0.4447058824,0.4737254902,0.4611764706,0.5247058824,0.1285882353,4.588235294,0.6588235294,0.4870588235,0.8882352941,0.3694117647,0.6196078431,1.215686275,0.6447058824,0.1698039216,0.9068627451,0.8215686275,,0.5041918,0.9058801,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00156,,1,03_OPT/00/NSGA1_000/DES_00156,
0.3866666667,0.35,0.5458823529,0.4062745098,0.3541176471,0.4941176471,0.1214509804,1.788235294,0.2039215686,0.4792156863,0.9517647059,0.3576470588,0.64,1.654901961,0.5642352941,0.1776470588,0.9098039216,0.8184313725,,0.5342383,0.9755705,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00157,,1,03_OPT/00/NSGA1_000/DES_00157,
0.1966666667,0.3766666667,0.5082352941,0.4847058824,0.5929411765,0.5152941176,0.1015686275,8.047058824,0.2792156863,0.4760784314,0.9229411765,0.3270588235,0.6266666667,1.011764706,0.6390588235,0.1705882353,0.9058823529,0.7949019608,,-0.421795,-0.4419691,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00159,,1,03_OPT/00/NSGA1_000/DES_00159,
0.5766666667,0.3866666667,0.5411764706,0.5521568627,0.491372549,0.5835294118,0.1148235294,9.2,0.6462745098,0.537254902,0.88,0.36,0.6611764706,1.28627451,0.7082352941,0.1725490196,0.9352941176,0.8090196078,,-0.3224725,0.1511997,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00160,,1,03_OPT/00/NSGA1_000/DES_00160,
0.4466666667,0.4166666667,0.5576470588,0.5380392157,0.5243137255,0.5082352941,0.1326666667,5.741176471,0.6274509804,0.408627451,0.8941176471,0.3262745098,0.6250980392,0.7529411765,0.6221176471,0.1270588235,0.8990196078,0.7407843137,,-0.03818517,-0.3538114,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00161,,1,03_OPT/00/NSGA1_000/DES_00161,
0.1933333333,0.46,0.5247058824,0.4501960784,0.3705882353,0.3764705882,0.09749019608,-6.776470588,0.3796078431,0.5435294118,0.8817647059,0.3364705882,0.6196078431,1.058823529,0.7392941176,0.1721568627,0.8794117647,0.74,,0.1518183,-0.4952153,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00162,,1,03_OPT/00/NSGA1_000/DES_00162,
0.48,0.5,0.4776470588,0.5270588235,0.282745098,0.4752941176,0.1326666667,8.870588235,0.577254902,0.4211764706,0.87,0.3474509804,0.6117647059,1.152941176,0.5712941176,0.1603921569,0.9294117647,0.7815686275,,0.2611992,0.2385737,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00163,,1,03_OPT/00/NSGA1_000/DES_00163,
0.5966666667,0.2633333333,0.48,0.4784313725,0.4007843137,0.5623529412,0.1178823529,9.364705882,0.5145098039,0.457254902,0.9188235294,0.3796078431,0.6658823529,0.8705882353,0.6432941176,0.1792156863,0.9068627451,0.8270588235,,-0.2091968,0.05983467,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00164,,1,03_OPT/00/NSGA1_000/DES_00164,
0.31,0.4366666667,0.3717647059,0.4298039216,0.6231372549,0.5670588235,0.1092156863,2.282352941,0.3262745098,0.5278431373,0.9411764706,0.3325490196,0.6533333333,1.301960784,0.6305882353,0.1709803922,0.9039215686,0.7901960784,,-0.1254454,0.05259423,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00166,,1,03_OPT/00/NSGA1_000/DES_00166,
0.3233333333,0.56,0.5482352941,0.4360784314,0.3568627451,0.4070588235,0.111254902,-2.0,0.4768627451,0.44,0.9523529412,0.342745098,0.631372549,1.498039216,0.5402352941,0.1607843137,0.9470588235,0.7698039216,,-0.07916864,-0.1438489,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00167,,1,03_OPT/00/NSGA1_000/DES_00167,
0.34,0.5466666667,0.4188235294,0.6039215686,0.4803921569,0.5623529412,0.1484705882,-4.470588235,0.6149019608,0.44,0.8535294118,0.2996078431,0.6588235294,0.8862745098,0.6178823529,0.1364705882,0.8774509804,0.7494117647,,0.6913509,0.7646027,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00169,,1,03_OPT/00/NSGA1_000/DES_00169,
0.6,0.4133333333,0.4564705882,0.5364705882,0.351372549,0.5270588235,0.137254902,11.01176471,0.7341176471,0.5560784314,0.8711764706,0.3466666667,0.6250980392,1.043137255,0.7872941176,0.1541176471,0.9058823529,0.7760784314,,0.7945809,0.8173022,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00170,,1,03_OPT/00/NSGA1_000/DES_00170,
0.44,0.4766666667,0.4258823529,0.5443137255,0.4309803922,0.5576470588,0.1280784314,6.070588235,0.6807843137,0.488627451,0.8870588235,0.3105882353,0.6274509804,1.215686275,0.6545882353,0.1321568627,0.9411764706,0.7635294118,,-0.1914649,-0.246094,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00171,,1,03_OPT/00/NSGA1_000/DES_00171,
0.56,0.5633333333,0.4823529412,0.4188235294,0.3980392157,0.2258823529,0.1127843137,-3.811764706,0.448627451,0.3019607843,0.87,0.36,0.6164705882,1.317647059,0.6898823529,0.1325490196,0.9392156863,0.7988235294,,0.1543619,0.05906167,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00173,,1,03_OPT/00/NSGA1_000/DES_00173,
0.6,0.3666666667,0.5529411765,0.4941176471,0.6890196078,0.5341176471,0.1438823529,-2.988235294,0.4925490196,0.4760784314,0.9088235294,0.368627451,0.6447058824,1.050980392,0.6842352941,0.1623529412,0.9470588235,0.7768627451,,0.9210779,1.159828,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00174,,1,03_OPT/00/NSGA1_000/DES_00174,
0.3266666667,0.5533333333,0.4964705882,0.5490196078,0.5215686275,0.5670588235,0.1132941176,-2.823529412,0.4360784314,0.4839215686,0.8770588235,0.3388235294,0.6274509804,1.098039216,0.7068235294,0.1262745098,0.9176470588,0.7996078431,,-0.2103727,-0.0297671,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00177,,1,03_OPT/00/NSGA1_000/DES_00177,
0.3033333333,0.4033333333,0.4,0.4156862745,0.4529411765,0.5317647059,0.1326666667,1.952941176,0.1631372549,0.5984313725,0.9558823529,0.3223529412,0.6564705882,0.5568627451,0.4738823529,0.1709803922,0.9029411765,0.8011764706,,0.6955294,0.7808293,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00178,,1,03_OPT/00/NSGA1_000/DES_00178,
0.2833333333,0.4233333333,0.5905882353,0.4564705882,0.4062745098,0.4823529412,0.1148235294,9.529411765,0.6149019608,0.4305882353,0.9147058824,0.3623529412,0.6203921569,1.152941176,0.6249411765,0.1690196078,0.8735294118,0.8341176471,,0.1086486,0.4379715,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00179,,1,03_OPT/00/NSGA1_000/DES_00179,
